,0,1,2
70,-9.836318972472702,-9.20744582335082,34.82368819905603
71,-9.773431657560513,-8.444171628171183,34.80026593830762
72,-9.640505654621581,-7.69511056787661,34.6970801862
73,-9.445966145947084,-6.972527068152692,34.51320965625771
74,-9.198622238167644,-6.287566218326505,34.25101976900345
75,-8.90751663618353,-5.649682861559433,33.915572025964934
76,-8.58173325872112,-5.066255470605594,33.513951005097205
77,-8.230185479909569,-4.542400348625523,33.05457132297395
78,-7.861406966781164,-4.0809757500441926,32.546523334008945
79,-7.483363845107467,-3.6827452904176403,31.99900420338421
80,-7.103301989638485,-3.3466578027930822,31.420864000808432
81,-6.727637570953945,-3.0701969241328992,30.820278559559057
82,-6.361893506271841,-2.8497568349131166,30.204545249360258
83,-6.010679839135968,-2.681008445502111,29.579986477132202
84,-5.677712699772583,-2.5592304324050303,28.951939272041642
85,-5.365864473035828,-2.479589751138149,28.324807283540675
86,-5.0772370008460594,-2.4373651349934256,27.70215285074917
87,-4.8132498142607965,-2.4281138893112195,27.08681021717079
88,-4.574736221765839,-2.4477868559439826,26.481005307843986
89,-4.362041285183653,-2.4927989877733046,25.886471878161203
90,-4.175117055442619,-2.5600639671441465,25.304557729455173
91,-4.013611746612772,-2.647001197429832,24.736317796555785
92,-3.8769506916944776,-2.751522717745081,24.1825931887367
93,-3.764407894299538,-2.872006470341695,23.644076781498953
94,-3.6751677519037536,-3.0072611231451583,23.1213668512629
95,-3.608377089027894,-3.156486464129779,22.615010674684573
96,-3.563188026538082,-3.319232320549761,22.125540124273915
97,-3.53879245593925,-3.495358048259919,21.653501202377097
98,-3.5344490151713166,-3.6849938884438744,21.199479257217565
99,-3.549503502498572,-3.8885048879792308,20.76412138083423
100,-3.583403641046638,-4.106457604123273,20.348157239587223
101,-3.6357090373543017,-4.3395894401658355,19.952419355739227
102,-3.706097077635455,-4.588780162535942,19.577863652788288
103,-3.794365386125504,-4.855024909949069,19.225590898034756
104,-3.9004313385078606,-5.1394078026515935,18.89686951754607
105,-4.024328984922234,-5.443075078747973,18.59316011136628
106,-4.166203594304808,-5.767206512164006,18.316141847660163
107,-4.326303886090728,-6.112983693452527,18.067740748165345
108,-4.504971866826908,-6.481553574506731,17.85015967609022
109,-4.702630037594891,-6.873985489881653,17.665909580996978
110,-4.919765582823567,-7.291219675139088,17.517841219803067
111,-5.156910992055119,-7.734005118392744,17.409176132204273
112,-5.414620404688882,-8.202824427396372,17.343535073073564
113,-5.6934408069596305,-8.697803307474281,17.32496136253057
114,-5.993877057011096,-9.21860228034393,17.35793567619508
115,-6.316349579344379,-9.764288509437396,17.44737763941283
116,-6.661143472353681,-10.33318614242577,17.598628200185118
117,-7.02834773936089,-10.922704579680119,17.817405154016527
118,-7.417783423392812,-11.529145708549276,18.109722444910382
119,-7.828919651908459,-12.14749362047276,18.481762109307745
120,-8.260777048764888,-12.771193881007836,18.939686211498934
121,-8.711818731989183,-13.391934264184334,19.489375236351705
122,-9.179830285208698,-13.999445123911313,20.13607974284873
123,-9.66179176907896,-14.581345206042835,20.88397443855551
124,-10.153747112775347,-15.123067325963605,21.735609211473285
125,-10.650679134094172,-15.607907051526965,22.691261169684278
126,-11.146401925837452,-16.017244719895686,23.748206421282898
127,-11.633486205243276,-16.330994274037486,24.899950747887623
128,-12.103237012122698,-16.528328133397352,26.1354840279832
129,-12.545746124250163,-16.588711639285457,27.438652042243046
130,-12.950042675753693,-16.493249812546452,28.78776645330469
131,-13.304363389432968,-16.226301222532758,30.155591733673955
132,-13.596557172742948,-15.77725045286687,31.509846625529295
133,-13.81462650075534,-15.14225964522252,32.814326795671064
134,-13.947389815202058,-14.325755783422554,34.03068717052465
135,-13.985226412024108,-13.341374777379876,35.12081743990285
136,-13.920841248559684,-12.212098588248764,36.0496154996995
137,-13.749966982528592,-10.969403407533655,36.78783861575523
138,-13.471910625029098,-9.651384465314077,37.31462842820312
139,-13.089858009057595,-8.30001220375986,37.619300030983716
140,-12.610873428527821,-6.957859366201259,37.70207691836369
141,-12.045572022295165,-5.664764132425988,37.573632344188354
142,-11.407491233308248,-4.454917711932776,37.25352107670992
143,-10.7122338811707,-3.354773929215433,36.76779148182313
144,-9.976487885975173,-2.3819998601770225,36.14619803457019
145,-9.217039083395358,-1.5454754014888095,35.41945739850237
146,-8.449882715204703,-0.8461663592780894,34.61691334688981
147,-7.689511079612042,-0.2785832785063933,33.764834163729304
148,-6.948418299501477,0.1674901160198955,32.8854100803077
149,-6.23682745794934,0.5052739428854864,31.996389425493707
150,-5.562617317865857,0.7494691164724069,31.11121269161379
151,-4.9314086744320305,0.915039281287032,30.239475438136584
152,-4.346763878860124,1.0163265744922039,29.38756190695525
153,-3.810454833524892,1.0664773485156354,28.5593244388464
154,-3.322761615320839,1.0771253801455878,27.756724025143015
155,-2.882772915774196,1.0582706456322866,26.980384319471842
156,-2.488668559633548,1.0182947344927111,26.230040126280457
157,-2.1379722302209223,0.964063352252396,25.50488067480957
158,-1.8277686719735904,0.901077760446425,24.803799051652756
159,-1.5548840287315888,0.833647823214747,24.1255640759391
160,-1.3160308435369552,0.7650683595959374,23.46893176953401
161,-1.107920923223666,0.6977874205453415,22.83271213433642
162,-0.9273500888467652,0.6335600829130037,22.21580444176048
163,-0.7712590716707883,0.5735847394354688,21.617211459262517
164,-0.6367746905601626,0.5186210563951128,21.036040433192777
165,-0.521235115864635,0.46909011384889016,20.471496426808155
166,-0.4222025928932825,0.42515800838780154,19.922871839742484
167,-0.3374665327651741,0.3868045837800028,19.38953459092285
168,-0.26503942111065637,0.35387909887124547,18.87091647201957
169,-0.20314756911246618,0.3261446377472654,18.366502501431007
170,-0.150218348426493,0.3033129753809396,17.875821659789455
171,-0.10486521604574975,0.28507147213271317,17.39843910616409
172,-0.06587154722790345,0.2711034076758433,16.933949809996495
173,-0.03217405173752877,0.2611029951219132,16.481973449056564
174,-0.002846347051584569,0.25478614934905125,16.042150390022996
175,0.02291690258847901,0.2518979259557542,15.614138565519132
176,0.045815004925206536,0.25221740249588065,15.197611075793395
177,0.06645524468227394,0.2555606435870912,14.792254365706603
178,0.08536578457275568,0.2617822768295023,14.397766852680558
179,0.10300743379843033,0.2707761071068319,14.013857905545528
180,0.11978430112927049,0.2824751120946632,13.640247096144844
181,0.13605338222580976,0.2968510906334896,13.276663664458585
182,0.15213315306657774,0.3139141767881404,12.922846153839812
183,0.168311255438734,0.3337123845591213,12.578542185990436
184,0.1848513683507727,0.35633130996724427,12.243508355972217
185,0.20199936251241987,0.38189408727563234,11.917510236337215
186,0.2199888349887411,0.41056167320160003,11.600322486853507
187,0.239046118810027,0.44253351597266555,11.291729072746042
188,0.25939485852629085,0.47804865398480356,10.991523600279544
189,0.2812602380721421,0.5173872807394879,10.699509784253777
190,0.3048729423388767,0.5608728079005485,10.41550206790745
191,0.33047292889504387,0.6088744560626325,10.139326422167905
192,0.35831308161180275,0.6618104025950511,9.870821358472709
193,0.38866281371012756,0.7201515172304658,9.609839197876623
194,0.4218116840621614,0.7844257184775107,9.356247649227118
195,0.45807308750369635,0.8552229870559095,9.109931761279066
196,0.4977880774589177,0.9332010759980145,8.87079632822999
197,0.5413293773128274,1.019091960428939,8.63876884588785
198,0.5891056356244385,1.1137090728713022,8.413803137243196
199,0.6415659793491248,1.2179553716655864,8.195883792454293
200,0.699204918580771,1.33283229004731,7.985031600179874
201,0.7625676557274249,1.4594496106507662,7.781310186015518
202,0.8322558512197591,1.5990363034775597,7.584834120935087
203,0.9089338964455391,1.7529523530075215,7.395778819787359
204,0.9933357421017374,1.92270157988301,7.214392619000457
205,1.0862723258798646,2.1099454314125854,7.041011505932458
206,1.1886396364331366,2.3165176688938605,6.876077072266781
207,1.301427439679209,2.544439812893546,6.720158383176153
208,1.4257286770006425,2.795937112686232,6.573978595424132
209,1.5627495205692015,3.0734546730647034,6.438447323704687
210,1.7138200358187516,3.379673187410137,6.314699947276476
211,1.8804053509778902,3.717523472667026,6.204145268914169
212,2.0641171631468036,4.090198656595061,6.108523183443428
213,2.266725312491629,4.501162400265958,6.029974277386736
214,2.490169021269062,4.954150910478695,5.971123551149242
215,2.7365672101900254,5.453165658436826,5.93518070604424
216,3.0082270550147054,6.0024526116385335,5.926059628133105
217,3.307649610677088,6.606462331896462,5.948519760682261
218,3.6375308827990254,7.269783408861826,6.00833187906776
219,4.000756135405306,7.997039294314786,6.1124702011441805
220,4.4003844512962536,8.792735592688027,6.269331536395725
221,4.839619565435431,9.661041192996327,6.488979940868923
222,5.321761728191521,10.605482316572813,6.783411595847567
223,5.85013378702965,11.628523775127189,7.166828673483845
224,6.427972785839404,12.73100693205821,7.655901882776788
225,7.058276200461284,13.911409953237204,8.269988081500333
226,7.743589575738876,15.164894589296468,9.031250537363848
227,8.485720077094635,16.48210774944022,9.96460396961553
228,9.285358844329194,17.847719893879685,11.097373862128807
229,10.141594949284244,19.23871218595761,12.458520765164668
230,11.051306672951581,20.62247893722215,14.077239694508483
231,12.008423899378638,21.954901086549768,15.980712330376264
232,13.00307161809575,23.178679088738438,18.190784514564008
233,14.020632365160019,24.222391612595636,20.719394625752685
234,15.04080828990358,25.000954609950977,23.562733655188993
235,16.03682292190832,25.418345788086903,26.694425574797087
236,16.97497520852618,25.373534988889546,30.05851340417534
237,17.814831186562515,24.7703674989777,33.56370354044266
238,18.510384817804034,23.53149943053726,37.08102308421768
239,19.012496279077357,21.615252117949577,40.44747248632256
240,19.27277186296458,19.032524353468826,43.477932925025826
241,19.248747112015003,15.85917240819123,45.98603667299336
242,18.909789641632624,12.238493969450548,47.81182120546909
243,18.242660074414417,8.369735315625475,48.850475280634164
244,17.25536759853552,4.482356633123324,49.07400696290462
245,15.978066501994302,0.8011356976019273,48.53815957125709
246,14.460373421555065,-2.4884764539552577,47.37116746843
247,12.765488434004032,-5.2647348414654775,45.74746173262289
248,10.96246610645708,-7.4776376678580885,43.854850336328255
249,9.118455729025564,-9.14094388552899,41.86506943445241
250,7.292515767570109,-10.313814664852899,39.91459646052419
251,5.531882724327808,-11.079550343730446,38.097538466285044
252,3.8707394175219823,-11.527338826291919,36.46818840860653
253,2.3309315931405923,-11.73984694471096,35.04902389412431
254,0.9238537393554369,-11.786756400220023,33.840268135208454
255,-0.3472072746021091,-11.72284437177333,32.82851739160894
256,-1.4847709843192314,-11.588850964416503,31.993355116049894
257,-2.4951789823289587,-11.413670276708402,31.31184029808934
258,-3.387028111766903,-11.216897230895091,30.76123190079307
259,-4.170015023679722,-11.011204557875203,30.320441696158333
260,-4.854133977099271,-10.80432974495092,29.97066119605633
261,-5.449153553884436,-10.600627912810129,29.69550059649305
262,-5.964300989777005,-10.402231202672095,29.480869133223575
263,-6.408094011066514,-10.209885398275219,29.314739923329032
264,-6.7882731497873845,-10.02353677400452,29.186881716918244
265,-7.111799512209098,-9.842732633355178,29.08860076819968
266,-7.384892824323706,-9.666886202898898,29.01251231111111
267,-7.613092162181225,-9.49544439186127,28.952347668184085
268,-7.8013273851492295,-9.327986842259419,28.902795965158003
269,-7.953993330860248,-9.164276904974932,28.859376160815888
270,-8.075021688271717,-9.004279413406884,28.818333978688592
271,-8.167947460785234,-8.848155973011215,28.77655834364237
272,-8.235968312007833,-8.69624553577005,28.73151249815788
273,-8.281996034384054,-8.54903594286569,28.681175771367446
274,-8.308700025232218,-8.407130633065195,28.623992819553568
275,-8.318543086015517,-8.27121363517885,28.558827956158673
276,-8.31381014093185,-8.142015154517303,28.484922896267104
277,-8.296630642290395,-8.020279434046575,28.401856834987164
278,-8.268995521466014,-7.906736062396426,28.309508255752128
279,-8.232769575559056,-7.802075477965751,28.20801822638236
280,-8.189700165799724,-7.706929061932869,28.097755196314598
281,-8.14142305541304,-7.621853913838886,27.979281469840107
282,-8.089466141255624,-7.547322157891677,27.853321612015954
283,-8.035251742919229,-7.483714434845269,27.720733061941498
284,-7.980098012111833,-7.4313170920045595,27.582479198409903
285,-7.925219920101106,-7.390322490272359,27.43960504092911
286,-7.871730177118231,-7.3608317982971645,27.293215688595897
287,-7.820640339236124,-7.342859634242127,27.14445751197763
288,-7.772862268736724,-7.336339938837288,26.994502028167094
289,-7.729210035746781,-7.341132511914428,26.84453231306774
290,-7.690402283363546,-7.357029711213463,26.695731741803453
291,-7.657065026148538,-7.383762890010861,26.549274799831032
292,-7.62973481253477,-7.421008233038414,26.406319674036297
293,-7.608862154585134,-7.4683917333386,26.26800231373021
294,-7.594815112460481,-7.525493132474087,26.135431644154053
295,-7.587882914461841,-7.59184872042129,26.00968561760034
296,-7.588279495057786,-7.666952958183257,25.8918077972714
297,-7.596146841370333,-7.750258945237486,25.782804184461746
298,-7.611558051757048,-7.841177805694115,25.683640018886987
299,-7.634520027150755,-7.93907711228726,25.595236303804977
300,-7.664975735664405,-8.043278507156046,25.518465831327973
301,-7.70280601281357,-8.153054713985417,25.454148508873562
302,-7.747830882930755,-8.267626168581355,25.403045815393664
303,-7.799810411495815,-8.386157525226034,25.365854246613573
304,-7.858445122868837,-8.507754324700384,25.343197643090942
305,-7.9233760430519915,-8.631460136694164,25.335618334768355
306,-7.994184452416209,-8.756254513885656,25.343567082233143
307,-8.070391458563154,-8.881052116047783,25.367391849442203
308,-8.151457524311617,-9.00470337820736,25.40732550630315
309,-8.236782109701192,-9.125997104522646,25.46347263285981
310,-8.325703609183337,-9.243665365861698,25.535795679852278
311,-8.417499784851174,-9.356391060223272,25.624100832100197
312,-8.511388912388384,-9.462818456967286,25.72802401926389
313,-8.606531866846273,-9.561566984114114,25.847017619375684
314,-8.702035378573058,-9.651248428948989,25.980338498748374
315,-8.79695668361065,-9.730487603025836,26.127038120362883
316,-8.890309775552169,-9.797946372247795,26.28595552285389
317,-8.981073435221731,-9.852350772234349,26.45571401363945
318,-9.068201168922993,-9.892520722996885,26.634722421705554
319,-9.150633124330382,-9.917401633080857,26.821181707333203
320,-9.22730997520543,-9.926096953914483,27.01309761829113
321,-9.297188673076334,-9.917900526288301,27.208299908212236
322,-9.35925985839753,-9.892327372283846,27.404468390998186
323,-9.412566609786163,-9.849141449386384,27.599165799141787
324,-9.456224093746185,-9.788378821043102,27.789877055036236
325,-9.489439566475877,-9.710364729380823,27.974054171670495
326,-9.511532082766372,-9.615723195786364,28.149165599049308
327,-9.521951194068372,-9.505378030018475,28.3127484576239
328,-9.520293877663383,-9.380544494223141,28.462461785604553
329,-9.506318939319359,-9.242711328219468,28.596138708339637
330,-9.479958178209369,-9.093613368001769,28.71183534510228
331,-9.44132369718861,-8.935195541308342,28.807874322269576
332,-9.390710881600583,-8.76956955606332,28.88288096938311
333,-9.328596749046858,-8.598965061239246,28.93581062769074
334,-9.255633580266096,-8.425677410834862,28.96596597529839
335,-9.172637963322973,-8.25201436554285,28.973003830879552
336,-9.080575603544961,-8.080244103111577,28.956931491104335
337,-8.980542453501624,-7.912546774556602,28.9180932336557
338,-8.873742885607122,-7.75097155419986,28.857148128423994
339,-8.761465752466396,-7.597400717592723,28.775040703213882
340,-8.64505924897903,-7.453521784637037,28.67296627920166
341,-8.52590550254483,-7.320808233228034,28.55233291328999
342,-8.405395775613151,-7.200508768649196,28.41472186315096
343,-8.284907074916756,-7.09364466699687,28.261848343704784
344,-8.165780834124767,-7.001014328373751,28.09552409878022
345,-8.049304183549665,-6.923203896539848,27.91762300204544
346,-7.936694154848683,-6.860602632717088,27.730050561230723
347,-7.829085002635524,-6.813421667717765,27.53471786039534
348,-7.727518669143748,-6.781714785252317,27.333520161833604
349,-7.632938280754606,-6.765399991320182,27.12832012003434
350,-7.546184451811163,-6.764280778650515,26.92093534501547
351,-7.467994084495098,-6.778066180083442,26.71312989440583
352,-7.3990012940539325,-6.806388901643516,26.506609170194878
353,-7.339740054812891,-6.848821019449645,26.303017640445024
354,-7.290648151276566,-6.904886903222514,26.10393878944494
355,-7.252072026471161,-6.974073185784693,25.91089671190008
356,-7.224272142402515,-7.05583572908723,25.725358798238503
357,-7.207428501070986,-7.1496036424748235,25.548739000491633
358,-7.201646015211369,-7.254780489964279,25.382401214599856
359,-7.20695946268666,-7.370742883687627,25.227662360262176
360,-7.223337804786757,-7.49683670471546,25.08579478021661
361,-7.250687694779628,-7.632371225017988,24.958027615335272
362,-7.288856047803463,-7.776611430141288,24.84554683979041
363,-7.337631586037245,-7.928768865782939,24.74949366264483
364,-7.396745314011815,-8.087991356841025,24.67096102040504
365,-7.465869918294736,-8.253351977997431,24.610987902065453
366,-7.544618124265005,-8.423837692964522,24.57055126741464
367,-7.632540081134957,-8.598338126675888,24.550555344942087
368,-7.72911988568905,-8.775634991282992,24.55181813216908
369,-7.833771396248444,-8.954392751811406,24.575054973609546
370,-7.94583353180474,-9.1331511881079,24.62085916501279
371,-8.064565297435056,-9.310320581780143,24.68967963210535
372,-8.189140825869565,-9.484180323585498,24.781795862238972
373,-8.318644775641157,-9.652881789254856,24.897290431512264
374,-8.452068477002527,-9.81445635878463,25.03601966946018
375,-8.588307265180738,-9.966829442378895,25.19758323676899
376,-8.726159482900554,-10.107841310432319,25.38129365311999
377,-8.86432766565373,-10.235275389545585,25.58614709148158
378,-9.001422438042916,-10.346894466828115,25.810797035092186
379,-9.135969640921436,-10.440484929057346,26.05353265037361
380,-9.266421169735027,-10.513908745899087,26.3122639327453
381,-9.391169927351433,-10.56516239066544,26.58451579681627
382,-9.508569173682833,-10.592441293574586,26.86743326856523
383,-9.616956385672008,-10.594207771735434,27.15779975654119
384,-9.714681524278351,-10.569259724111536,27.452069999851943
385,-9.80013934426167,-10.516796781360782,27.74641869392715
386,-9.87180508797158,-10.436480134893312,28.03680498229936
387,-9.928272592663754,-10.328482017429124,28.31905200233315
388,-9.96829353514029,-10.193520844750845,28.588939544285523
389,-9.990816266101346,-10.032878413784438,28.842306716614463
390,-9.995022480869656,-9.84839631319261,29.075160421937735
391,-9.98035986410195,-9.642449824182595,29.283784567389176
392,-9.946568860110016,-9.417899006235524,29.464844387300122
393,-9.893701874722566,-9.178018260496906,29.615480148877786
394,-9.8221335133,-8.926407288116645,29.73338490320689
395,-9.732560890781665,-8.666887835743111,29.81686183576909
396,-9.62599358527781,-8.403391772918079,29.864858097940218
397,-9.503733404041837,-8.139846734306639,29.87697363689403
398,-9.367344737068317,-7.880065696449016,29.853445313387805
399,-9.218616833006386,-7.627646427466454,29.795108311720462
400,-9.059519792452393,-7.38588580619683,29.70333831948839
401,-8.892156393826838,-7.157712675948385,29.579979039584774
402,-8.718712022038993,-6.94564134199934,29.42726020417475
403,-8.541404954035027,-6.751746221572184,29.247711368619974
404,-8.362439080788743,-6.577656678705098,29.044076415558433
405,-8.183960840580378,-6.42456985771009,28.81923298949148
406,-8.008021742293348,-6.29327845207989,28.57612013466257
407,-7.836547413272002,-6.1842098419135825,28.317676356215394
408,-7.67131365613616,-6.097472885218872,28.04678928742936
409,-7.513929579044431,-6.032908803370506,27.766257219363737
410,-7.365827501477039,-5.9901429832699105,27.478761995804344
411,-7.228259049656326,-5.968635045698405,27.186852224995775
412,-7.102296649260533,-5.967725122875243,26.892935410464542
413,-6.988839496622004,-5.986674882894217,26.599277435152395
414,-6.888623035249226,-6.024702385915441,26.30800781193259
415,-6.802230970315847,-6.081010325678116,26.02112919987161
416,-6.730108905852074,-6.154807584850205,25.740529840500415
417,-6.672578773751887,-6.245324311431254,25.467997757761925
418,-6.6298533275198235,-6.351820912483442,25.205235761941363
419,-6.6020500860161855,-6.473591473191872,24.95387648193715
420,-6.589204224733754,-6.609962158804381,24.715496808823268
421,-6.591280018140816,-6.760285160250869,24.491631259785105
422,-6.608180532351821,-6.923928716384843,24.283783862710994
423,-6.639755350755124,-7.100263700545444,24.093438218763925
424,-6.6858061857341555,-7.288647208440167,23.922065426061994
425,-6.746090288004757,-7.488403538350304,23.771129546412894
426,-6.820321613039312,-7.698802921928543,23.642090273941854
427,-6.908169743928235,-7.919038351632343,23.53640242506268
428,-7.0092566046986455,-8.148200865278554,23.455511819779545
429,-7.123151030756636,-8.38525369454762,23.400847071741477
430,-7.249361297135735,-8.629005766817464,23.373806756842143
431,-7.387325744103908,-8.878085171649483,23.37574139695687
432,-7.536401686858466,-9.130913366189533,23.407929687954795
433,-7.695852854791573,-9.385681096986339,23.471548432835252
434,-7.864835679011049,-9.640327255225978,23.567635727291265
435,-8.042384836632543,-9.892522149417454,23.697047103629572
436,-8.227398567911035,-10.139656959188416,23.86040458821
437,-8.418624407038774,-10.378841403223454,24.058038985247915
438,-8.614646106657242,-10.606911881295092,24.289926180661116
439,-8.813872684121026,-10.820452492313928,24.55561887157963
440,-9.014530664940317,-11.015831334805652,24.854175866604233
441,-9.21466073192685,-11.18925430262765,25.18409194815739
442,-9.41212008899693,-11.33683813310168,25.54323219740022
443,-9.604591893407406,-11.454703687659165,25.92877558175631
444,-9.789603072832582,-11.539089303351481,26.3371733910338
445,-9.964551695884472,-11.5864825351252,26.76412864597881
446,-10.126744779808545,-11.593766749740016,27.20460273565127
447,-10.273446976801692,-11.558376933188791,27.65285510377657
448,-10.401939972440402,-11.47845691070309,28.102520655217837
449,-10.50959166626667,-11.353008204580947,28.546727601750398
450,-10.593933320098099,-11.182019284064397,28.97825571347491
451,-10.65274191649473,-10.966563333238172,29.38973151783369
452,-10.684124058169074,-10.708853187978782,29.773853169936693
453,-10.686596971150045,-10.412243982813195,30.12363392717363
454,-10.65916167231636,-10.081177344045411,30.432649924092704
455,-10.601363239489265,-9.721065482274435,30.69527581569264
456,-10.513333463767783,-9.338118847924008,30.90689131945448
457,-10.395812002183405,-8.9391264816012,31.064043032776635
458,-10.250143450125185,-8.53120306343173,31.164549148326806
459,-10.07824941145584,-8.1215202055442,31.207539529072672
460,-9.882576490864675,-7.7170411697777785,31.19342943675354
461,-9.666022958755986,-7.324277651311043,31.123831235815764
462,-9.431848428011492,-6.94908463035119,31.001413777782957
463,-9.18357204824546,-6.5965049858297355,30.829723187660676
464,-8.924865342003889,-6.270670268266712,30.612980961053665
465,-8.659445834630171,-5.9747585333978055,30.35587550649663
466,-8.390977104506934,-5.711005184647433,30.06336172693283
467,-8.122979912520984,-5.480758922710866,29.74048037353923
468,-7.858757813539972,-5.284572462359796,29.39220530351871
469,-7.601339278421954,-5.122316694665403,29.023323017318713
470,-7.353437020046299,-4.993307273258169,28.638345430093416
471,-7.117424045367486,-4.896433871353324,28.241454079574954
472,-6.89532502796607,-4.830284221921602,27.836472046457114
473,-6.688820947361624,-4.7932571636107495,27.426858769133695
474,-6.499264568986536,-4.783660982682794,27.015722566393716
475,-6.327704210356162,-4.7997951673588695,26.60584587167027
476,-6.174913306056433,-4.8400151651624554,26.199718744707546
477,-6.041423491967035,-4.9027808202903245,25.799576989047516
478,-5.927559224799364,-4.986689884793753,25.4074420272164
479,-5.833472290798802,-5.090498395219821,25.025160470208498
480,-5.759174901240904,-5.213129850933739,24.65444200221204
481,-5.704570396210188,-5.353675088939464,24.296894755537096
482,-5.6694808654831155,-5.5113845835662065,23.954057767692287
483,-5.653671237291425,-5.685654658419731,23.62743040083873
484,-5.656869579404256,-5.876008821593863,23.318498779819148
485,-5.678783503623216,-6.0820751517617735,23.028759387885426
486,-5.719112668437072,-6.303560392050336,22.759739967812855
487,-5.7775574407983985,-6.540221163489693,22.51301782641594
488,-5.853823813067528,-6.791832498699984,22.290235545283032
489,-5.947624681630773,-7.058153725033271,22.09311396908744
490,-6.058677585971023,-7.3388915992732935,21.923462181409707
491,-6.18669898730125,-7.6336605180985435,21.783183990793578
492,-6.331395140380979,-7.9419396060015135,21.674280239886425
493,-6.4924495869430325,-8.263026523427449,21.598846021352628
494,-6.669507280591474,-8.595987953239453,21.5590616408922
495,-6.862155347856272,-8.939606926506162,21.557175918693268
496,-7.069900505721261,-9.292327454489461,21.595480179967105
497,-7.292143200598081,-9.65219735909009,21.67627107446381
498,-7.5281486164472815,-10.016810754366931,21.80180021562631
499,-7.777014830239247,-10.383252338135229,21.97420858609042
500,-8.037638581028844,-10.748046506652909,22.195443775211466
501,-8.30867937359125,-11.107115292167494,22.467158468014482
